TM_KEY_DAY,TM_KEY_WK,TM_KEY_MTH,TM_KEY_QTR,TM_KEY_YR,DAY_DESC,MONTH_DESC,QUARTER_DESC,CENTER,METRIC_GRP,COMP_CD,PRODUCT_GRP,METRIC_CD,METRIC_NAME,DIMENSION_KPI_FLAG,BG_FLAG,AGG_TYPE,RR_IND,GRY_IND,UOM,PERIOD,ACTUAL_SNAP,ACTUAL_AGG,TARGET_SNAP,TARGET_AGG,PPN_TM
20230301,2023009,202303,20231,2023,Wednesday,March,Quarter 1,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,13763796.0453,13763796.0453,6416631.6071,6416631.6071,2023-07-03 21:59:11
20230302,2023009,202303,20231,2023,Thursday,March,Quarter 1,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,852188210.9935725,865952007.0388725,864563665.0420364,870980296.6491364,2023-07-03 21:59:11
20230303,2023009,202303,20231,2023,Friday,March,Quarter 1,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,99436111.724,965388118.7628725,98725042.3508,969705338.9999365,2023-07-03 21:59:11
20230304,2023009,202303,20231,2023,Saturday,March,Quarter 1,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,97931517.6674,1063319636.4302725,99376342.5849,1069081681.5848365,2023-07-03 21:59:11
20230305,2023009,202303,20231,2023,Sunday,March,Quarter 1,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,93906473.9241,1157226110.3543725,96530169.2497,1165611850.8345366,2023-07-03 21:59:11
20230306,2023010,202303,20231,2023,Monday,March,Quarter 1,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,333134665.02485,1490360775.3792226,336205290.18644196,1501817141.0209785,2023-07-03 21:59:11
20230307,2023010,202303,20231,2023,Tuesday,March,Quarter 1,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,96312198.3565,1586672973.7357225,94860315.2572,1596677456.2781785,2023-07-03 21:59:11
20230308,2023010,202303,20231,2023,Wednesday,March,Quarter 1,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,93935097.733,1680608071.4687226,93807167.8987,1690484624.1768785,2023-07-03 21:59:11
20230309,2023010,202303,20231,2023,Thursday,March,Quarter 1,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,92128182.7092,1772736254.1779225,92906875.6644,1783391499.8412783,2023-07-03 21:59:11
20230310,2023010,202303,20231,2023,Friday,March,Quarter 1,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,587269731.6173319,2360005985.795254,588857827.6111418,2372249327.45242,2023-07-03 21:59:11
20230311,2023010,202303,20231,2023,Saturday,March,Quarter 1,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,93511822.6555,2453517808.4507546,94064637.566,2466313965.01842,2023-07-03 21:59:11
20230312,2023010,202303,20231,2023,Sunday,March,Quarter 1,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,89186793.2305,2542704601.6812544,93905956.035,2560219921.05342,2023-07-03 21:59:11
20230313,2023011,202303,20231,2023,Monday,March,Quarter 1,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,503120786.4809619,3045825388.162216,502648383.1062819,3062868304.159702,2023-07-03 21:59:11
20230314,2023011,202303,20231,2023,Tuesday,March,Quarter 1,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,88915271.4083,3134740659.5705166,87134543.6031,3150002847.762802,2023-07-03 21:59:11
20230315,2023011,202303,20231,2023,Wednesday,March,Quarter 1,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,90079932.5552,3224820592.125716,87147738.8401,3237150586.602902,2023-07-03 21:59:11
20230316,2023011,202303,20231,2023,Thursday,March,Quarter 1,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,466801030.3909969,3691621622.516713,466483941.2224287,3703634527.8253307,2023-07-03 21:59:11
20230317,2023011,202303,20231,2023,Friday,March,Quarter 1,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,87732132.0415,3779353754.558213,87783496.9815,3791418024.806831,2023-07-03 21:59:11
20230318,2023011,202303,20231,2023,Saturday,March,Quarter 1,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,88953632.9157,3868307387.473913,101003197.5135,3892421222.3203306,2023-07-03 21:59:11
20230319,2023011,202303,20231,2023,Sunday,March,Quarter 1,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,451806442.6016624,4320113830.075576,473078028.8837723,4365499251.204103,2023-07-03 21:59:11
20230320,2023012,202303,20231,2023,Monday,March,Quarter 1,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,88081305.9444,4408195136.019976,90210794.0755,4455710045.279603,2023-07-03 21:59:11
20230321,2023012,202303,20231,2023,Tuesday,March,Quarter 1,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,89388567.5414,4497583703.561376,90836004.498,4546546049.777603,2023-07-03 21:59:11
20230322,2023012,202303,20231,2023,Wednesday,March,Quarter 1,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,457757891.0922431,4955341594.653619,454754258.17977446,5001300307.957377,2023-07-03 21:59:11
20230323,2023012,202303,20231,2023,Thursday,March,Quarter 1,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,89505419.1149,5044847013.768518,88949814.4057,5090250122.363077,2023-07-03 21:59:11
20230324,2023012,202303,20231,2023,Friday,March,Quarter 1,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,89148266.8915,5133995280.660019,88856901.7761,5179107024.139177,2023-07-03 21:59:11
20230325,2023012,202303,20231,2023,Saturday,March,Quarter 1,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,457735883.975,5591731164.635018,458193807.6292772,5637300831.768455,2023-07-03 21:59:11
20230326,2023012,202303,20231,2023,Sunday,March,Quarter 1,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,98699864.3881,5690431029.023119,102644883.2942,5739945715.0626545,2023-07-03 21:59:11
20230327,2023013,202303,20231,2023,Monday,March,Quarter 1,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,98553120.2814,5788984149.304519,101999755.3039,5841945470.366555,2023-07-03 21:59:11
20230328,2023013,202303,20231,2023,Tuesday,March,Quarter 1,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,484599555.8190414,6273583705.12356,486208263.7410122,6328153734.107567,2023-07-03 21:59:11
20230329,2023013,202303,20231,2023,Wednesday,March,Quarter 1,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,295326508.1855,6568910213.30906,304282208.2239,6632435942.331467,2023-07-03 21:59:11
20230330,2023013,202303,20231,2023,Thursday,March,Quarter 1,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,8086221.2704,6576996434.57946,6351627.4669,6638787569.798367,2023-07-03 21:59:11
20230331,2023013,202303,20231,2023,Friday,March,Quarter 1,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,26144361.47848066,6603140796.0579405,23641623.07003514,6662429192.8684025,2023-07-03 21:59:11
20230401,2023013,202304,20232,2023,Saturday,April,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,7152509.8787,7152509.8787,9059476.4246,9059476.4246,2023-07-03 21:59:11
20230402,2023013,202304,20232,2023,Sunday,April,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,869995435.98337,877147945.86207,895193074.9961714,904252551.4207714,2023-07-03 21:59:11
20230403,2023014,202304,20232,2023,Monday,April,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,99002616.9698,976150562.83187,98940040.5311,1003192591.9518714,2023-07-03 21:59:11
20230404,2023014,202304,20232,2023,Tuesday,April,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,98578261.4083,1074728824.24017,100454771.5996,1103647363.5514715,2023-07-03 21:59:11
20230405,2023014,202304,20232,2023,Wednesday,April,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,96355475.9076,1171084300.14777,97141051.935,1200788415.4864714,2023-07-03 21:59:11
20230406,2023014,202304,20232,2023,Thursday,April,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,342136330.6474087,1513220630.7951787,336159427.63242245,1536947843.1188939,2023-07-03 21:59:11
20230407,2023014,202304,20232,2023,Friday,April,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,95296664.0283,1608517294.8234787,97362289.8532,1634310132.9720938,2023-07-03 21:59:11
20230408,2023014,202304,20232,2023,Saturday,April,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,94457466.2313,1702974761.0547788,95982115.6439,1730292248.6159937,2023-07-03 21:59:11
20230409,2023014,202304,20232,2023,Sunday,April,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,93387288.8665,1796362049.9212787,94254575.8725,1824546824.488494,2023-07-03 21:59:11
20230410,2023015,202304,20232,2023,Monday,April,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,596782587.1184146,2393144637.0396934,589235519.0709225,2413782343.5594163,2023-07-03 21:59:11
20230411,2023015,202304,20232,2023,Tuesday,April,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,95791974.8558,2488936611.8954935,94073875.4582,2507856219.0176163,2023-07-03 21:59:11
20230412,2023015,202304,20232,2023,Wednesday,April,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,93090027.3776,2582026639.273093,91689571.1491,2599545790.1667166,2023-07-03 21:59:11
20230413,2023015,202304,20232,2023,Thursday,April,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,510174206.68297046,3092200845.9560637,502461332.97632587,3102007123.143042,2023-07-03 21:59:11
20230414,2023015,202304,20232,2023,Friday,April,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,86767028.2203,3178967874.176364,86994797.4793,3189001920.622342,2023-07-03 21:59:11
20230415,2023015,202304,20232,2023,Saturday,April,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,87269745.5199,3266237619.696264,87836129.2875,3276838049.909842,2023-07-03 21:59:11
20230416,2023015,202304,20232,2023,Sunday,April,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,472090149.7598353,3738327769.456099,465983941.8758433,3742821991.7856855,2023-07-03 21:59:11
20230417,2023016,202304,20232,2023,Monday,April,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,86690786.6613,3825018556.117399,86436372.1403,3829258363.9259853,2023-07-03 21:59:11
20230418,2023016,202304,20232,2023,Tuesday,April,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,91121877.7453,3916140433.862699,89717323.6856,3918975687.6115856,2023-07-03 21:59:11
20230419,2023016,202304,20232,2023,Wednesday,April,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,459115577.40433216,4375256011.267032,462966059.7912867,4381941747.402872,2023-07-03 21:59:11
20230420,2023016,202304,20232,2023,Thursday,April,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,87287991.444,4462544002.711031,90373499.4081,4472315246.810972,2023-07-03 21:59:11
20230421,2023016,202304,20232,2023,Friday,April,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,88488943.9309,4551032946.641932,90435924.1094,4562751170.920372,2023-07-03 21:59:11
20230422,2023016,202304,20232,2023,Saturday,April,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,457763763.2711186,5008796709.91305,454363699.18656844,5017114870.10694,2023-07-03 21:59:11
20230423,2023016,202304,20232,2023,Sunday,April,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,85598219.875,5094394929.78805,87572103.0707,5104686973.177641,2023-07-03 21:59:11
20230424,2023017,202304,20232,2023,Monday,April,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,86306566.4029,5180701496.190949,87400469.2555,5192087442.433141,2023-07-03 21:59:11
20230425,2023017,202304,20232,2023,Tuesday,April,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,461662448.0950678,5642363944.286017,458962789.91475683,5651050232.347898,2023-07-03 21:59:11
20230426,2023017,202304,20232,2023,Wednesday,April,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,98319571.8661,5740683516.152118,99994181.0482,5751044413.396097,2023-07-03 21:59:11
20230427,2023017,202304,20232,2023,Thursday,April,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,97521960.7583,5838205476.910418,99397638.3535,5850442051.749598,2023-07-03 21:59:11
20230428,2023017,202304,20232,2023,Friday,April,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,494141380.81910783,6332346857.729526,491405117.64320564,6341847169.392803,2023-07-03 21:59:11
20230429,2023017,202304,20232,2023,Saturday,April,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,296562818.4881,6628909676.217626,306960387.9968,6648807557.389603,2023-07-03 21:59:11
20230430,2023017,202304,20232,2023,Sunday,April,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,25204810.47159932,6654114486.689225,23878136.716099016,6672685694.105702,2023-07-03 21:59:11
20230501,2023018,202305,20232,2023,Monday,May,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,7050046.9336,7050046.9336,6384335.0713,6384335.0713,2023-07-03 21:59:11
20230502,2023018,202305,20232,2023,Tuesday,May,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,866868029.688184,873918076.621784,872253513.9437948,878637849.0150949,2023-07-03 21:59:11
20230503,2023018,202305,20232,2023,Wednesday,May,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,97642870.2987,971560946.920484,97850900.9613,976488749.9763949,2023-07-03 21:59:11
20230504,2023018,202305,20232,2023,Thursday,May,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,98389649.2395,1069950596.159984,98492434.1362,1074981184.1125948,2023-07-03 21:59:11
20230505,2023018,202305,20232,2023,Friday,May,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,95137650.5355,1165088246.695484,95674373.5921,1170655557.704695,2023-07-03 21:59:11
20230506,2023018,202305,20232,2023,Saturday,May,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,340559505.64802265,1505647752.3435066,336654468.6841806,1507310026.3888755,2023-07-03 21:59:11
20230507,2023018,202305,20232,2023,Sunday,May,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,93240658.0609,1598888410.4044065,94015354.3615,1601325380.7503755,2023-07-03 21:59:11
20230508,2023019,202305,20232,2023,Monday,May,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,94081872.6821,1692970283.0865066,92965060.5053,1694290441.2556756,2023-07-03 21:59:11
20230509,2023019,202305,20232,2023,Tuesday,May,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,91961603.1482,1784931886.2347066,92087700.2303,1786378141.4859755,2023-07-03 21:59:11
20230510,2023019,202305,20232,2023,Wednesday,May,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,591508462.3976347,2376440348.6323414,590763567.0107234,2377141708.496699,2023-07-03 21:59:11
20230511,2023019,202305,20232,2023,Thursday,May,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,91686984.0746,2468127332.706941,93258153.7032,2470399862.1998987,2023-07-03 21:59:11
20230512,2023019,202305,20232,2023,Friday,May,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,90891746.2142,2559019078.921141,93153132.2671,2563552994.466999,2023-07-03 21:59:11
20230513,2023019,202305,20232,2023,Saturday,May,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,505065404.9244754,3064084483.845617,504089644.5763144,3067642639.043313,2023-07-03 21:59:11
20230514,2023019,202305,20232,2023,Sunday,May,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,84929800.3524,3149014284.1980166,86375883.0611,3154018522.104413,2023-07-03 21:59:11
20230515,2023020,202305,20232,2023,Monday,May,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,86662378.8968,3235676663.0948167,86380838.4932,3240399360.5976133,2023-07-03 21:59:11
20230516,2023020,202305,20232,2023,Tuesday,May,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,469240509.3777409,3704917172.4725575,467778364.52353036,3708177725.121144,2023-07-03 21:59:11
20230517,2023020,202305,20232,2023,Wednesday,May,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,86728901.3481,3791646073.8206577,87027678.1877,3795205403.3088436,2023-07-03 21:59:11
20230518,2023020,202305,20232,2023,Thursday,May,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,88356435.1675,3880002508.9881577,88871633.9933,3884077037.3021436,2023-07-03 21:59:11
20230519,2023020,202305,20232,2023,Friday,May,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,460085535.40121275,4340088044.38937,464445813.9901258,4348522851.29227,2023-07-03 21:59:11
20230520,2023020,202305,20232,2023,Saturday,May,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,87144308.7687,4427232353.158071,88691148.1651,4437213999.45737,2023-07-03 21:59:11
20230521,2023020,202305,20232,2023,Sunday,May,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,87141981.3585,4514374334.51657,88948590.2514,4526162589.70877,2023-07-03 21:59:11
20230522,2023021,202305,20232,2023,Monday,May,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,455501211.7568058,4969875546.273376,454841123.7036916,4981003713.412461,2023-07-03 21:59:11
20230523,2023021,202305,20232,2023,Tuesday,May,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,86004965.193,5055880511.466376,87117821.9161,5068121535.328561,2023-07-03 21:59:11
20230524,2023021,202305,20232,2023,Wednesday,May,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,86984990.592,5142865502.058376,87012731.5627,5155134266.891261,2023-07-03 21:59:11
20230525,2023021,202305,20232,2023,Thursday,May,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,459042087.75278187,5601907589.811158,458358744.46110404,5613493011.3523655,2023-07-03 21:59:11
20230526,2023021,202305,20232,2023,Friday,May,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,99748572.5562,5701656162.367358,100577041.9058,5714070053.258165,2023-07-03 21:59:11
20230527,2023021,202305,20232,2023,Saturday,May,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,96596820.2393,5798252982.606658,99942587.6076,5814012640.865765,2023-07-03 21:59:11
20230528,2023021,202305,20232,2023,Sunday,May,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,465523063.4550598,6263776046.061718,486296527.09235376,6300309167.958118,2023-07-03 21:59:11
20230529,2023022,202305,20232,2023,Monday,May,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,299939624.7937,6563715670.855418,297845771.2006,6598154939.158719,2023-07-03 21:59:11
20230530,2023022,202305,20232,2023,Tuesday,May,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,5425468.4467,6569141139.302118,6257245.4733,6604412184.632019,2023-07-03 21:59:11
20230531,2023022,202305,20232,2023,Wednesday,May,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,13528983.182799999,6582670122.484918,23645300.225183334,6628057484.857203,2023-07-03 21:59:11
20230601,2023022,202306,20232,2023,Thursday,June,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,9323647.2893,9323647.2893,7241705.46951,7241705.46951,2023-07-03 21:59:11
20230602,2023022,202306,20232,2023,Friday,June,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,840471532.7682,849795180.0575,887433274.2302786,894674979.6997887,2023-07-03 21:59:11
20230603,2023022,202306,20232,2023,Saturday,June,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,97676928.8891,947472108.9466,99519025.870765,994194005.5705537,2023-07-03 21:59:11
20230604,2023022,202306,20232,2023,Sunday,June,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,97417087.8327,1044889196.7793,99066770.228502,1093260775.7990556,2023-07-03 21:59:11
20230605,2023023,202306,20232,2023,Monday,June,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,94137850.4235,1139027047.2028,96836864.104626,1190097639.9036815,2023-07-03 21:59:11
20230606,2023023,202306,20232,2023,Tuesday,June,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,331368472.0620999,1470395519.2649,336017156.34737885,1526114796.2510605,2023-07-03 21:59:11
20230607,2023023,202306,20232,2023,Wednesday,June,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,94544733.3775,1564940252.6423998,95758184.048577,1621872980.2996376,2023-07-03 21:59:11
20230608,2023023,202306,20232,2023,Thursday,June,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,95178246.4801,1660118499.1225,94919962.251473,1716792942.5511105,2023-07-03 21:59:11
20230609,2023023,202306,20232,2023,Friday,June,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,95268799.1471,1755387298.2696,93863218.382067,1810656160.9331775,2023-07-03 21:59:11
20230610,2023023,202306,20232,2023,Saturday,June,Quarter 2,Sales & Revenue,Revenue,ALL,Postpaid,B2R000100,Postpaid Revenue,Y,Y,S,0,GYR,baht,M,562041891.8836999,2317429190.1533,592683572.4049093,2403339733.3380866,2023-07-03 21:59:11
